reaction	activation energy	reaction enthalpy	raw id	rmg_family	reaction_type
[O:1]([C@@:2]1([H:8])[C@@:3]2([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[C@@:6]12[H:14])[H:7]>>[O:1]=[C:2]([C:6]1([H:14])[C:3]([H:7])([H:9])[C:4]([H:10])([H:11])[C:5]1([H:12])[H:13])[H:8]	62.77394425112579	-19.822867945705603	5775	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C@@:3]([O:4][H:13])([C:5](=[O:6])[H:14])[H:12])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]1([H:7])([H:8])[C:2]([H:10])([H:11])[C@:3]([O:4][H:13])([H:12])[C@:5]1([O:6][H:9])[H:14]	85.7665477988017	16.4008881063958	394	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C:3](=[O:4])[O:5][C:6]([H:12])([H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]1([H:7])([H:8])[C:2]([H:10])([H:11])[C:3]1([O:4][H:9])[O:5][C:6]([H:12])([H:13])[H:14]	89.6375319819433	40.5702531745287	1973	Intra_RH_Add_Exocyclic	2
[C:1]([C@:2]12[N:3]([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]2=[O:7])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[N:3]([H:11])[C:4]([H:8])([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])([H:9])[H:10]	89.6366291135087	-25.3345515927538	8262	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]1([C:3]([H:11])([H:12])[H:13])[O:4][C:5]1([C:6]([H:14])([H:15])[H:16])[C:7]([H:17])([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:12])[H:13])[O:4][C:5]([C:6]([H:14])([H:15])[H:16])([C:7]([H:17])([H:18])[H:19])[H:11])([H:8])([H:9])[H:10]	95.16553101356442	2.14500770401144	6514	Intra_RH_Add_Exocyclic	2
[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[C:6]1([H:15])[H:16])[H:7]>>[O:1]=[C:2]([C:6]([C:5]([C:4]([C:3]([H:7])([H:9])[H:10])([H:11])[H:12])([H:13])[H:14])([H:15])[H:16])[H:8]	77.85658353741721	2.4451090672736604	32	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]#[C:3][C:4]([C@@:5]1([H:13])[C:6]([H:14])([H:15])[N:7]1[H:16])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]#[C:3]/[C:4](=[C:5](/[C:6]([N:7]([H:11])[H:16])([H:14])[H:15])[H:13])[H:12])([H:8])([H:9])[H:10]	60.1473223083449	-9.71281626967197	8000	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]1([H:15])[O:5][C@:6]1([C:7]([H:17])([H:18])[H:19])[H:16])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([H:12])([H:13])[H:14])([C@@:4]([O:5][H:18])([C:6](=[C:7]([H:17])[H:19])[H:16])[H:15])[H:11])([H:8])([H:9])[H:10]	60.944178264768496	-1.01128881907978	7708	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([O:3][C:4]([C:5]([H:14])([H:15])[H:17])([H:12])[H:13])([C:6](=[O:7])[H:16])[H:11])([H:8])([H:9])[H:10]	81.72297761758091	7.74723109433222	7411	Intra_RH_Add_Exocyclic	2
[C:1]1([H:7])([H:8])[C@@:2]2([H:9])[C:3]([H:10])([H:11])[C:4]([H:12])([H:13])[O:5][C@@:6]12[H:14]>>[C:1]1([H:7])([H:8])[C:2]([H:9])=[C:6]([H:14])[O:5][C:4]([H:12])([H:13])[C:3]1([H:10])[H:11]	115.154783691758	-14.1635295122063	568	Intra_RH_Add_Exocyclic	2
[O:1]([C:2]([C@@:3]([C:4](=[O:5])[H:12])([C:6]#[C:7][H:13])[H:11])([H:9])[H:10])[H:8]>>[O:1]1[C:2]([H:9])([H:10])[C@:3]([C:4](=[O:5])[H:12])([H:11])[C:6]1=[C:7]([H:8])[H:13]	76.281036440857	-11.598336952649698	10428	Intra_RH_Add_Exocyclic	2
[O:1]=[C:2]([C:3]([C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:8])[H:9])[H:7]>>[O:1]=[C:2](/[C:3](=[C:4](/[C:5]([O:6][H:8])([H:11])[H:12])[H:10])[H:9])[H:7]	53.0483207742383	-7.58166246231321	1136	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])[H:8]>>[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]2[C:5]([H:13])([H:14])[C@:6]12[O:7][H:12])[H:8]	79.3714264189516	38.1943982502992	7289	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[C@@:4]2([O:5][H:12])[C:6]([H:13])([H:14])[C@@:7]12[H:15])[H:8]>>[O:1]([C@@:2]([C:3]([H:10])([H:11])[H:12])([C@@:7]1([H:15])[C:4](=[O:5])[C:6]1([H:13])[H:14])[H:9])[H:8]	76.52287115796129	-4.96125546798172	9603	Intra_RH_Add_Exocyclic	2
[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[C:3]([H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:7])([H:8])[H:9]	67.4350727258204	-28.511473171395696	270	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[N:5]([H:12])[C@@:6]12[H:13])[H:7]>>[O:1]=[C:2]([C:3]([C@@:4]1([H:11])[N:5]([H:12])[C:6]1([H:7])[H:13])([H:9])[H:10])[H:8]	72.99336871720121	-14.3733965911518	463	Intra_RH_Add_Exocyclic	2
[C:1]([O:2]/[C:3](=[N:4]\[H:11])[N:5]([C:6](=[O:7])[H:13])[H:12])([H:8])([H:9])[H:10]>>[C:1]1([H:8])([H:10])[O:2]/[C:3](=[N:4]\[H:11])[N:5]([H:12])[C@:6]1([O:7][H:9])[H:13]	92.0648625591772	4.92457844383684	7914	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C@:5]1([O:6][H:16])[H:15])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([C:4]([C:5](=[O:6])[H:15])([H:13])[H:14])([H:11])[H:12])([H:10])[H:16])([H:7])([H:8])[H:9]	72.3410997085204	-13.6673678343803	3018	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5]#[C:6][H:14])([H:12])[H:13])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[O:3][C:5](=[C:6]([H:11])[H:14])[C:4]1([H:12])[H:13])([H:7])([H:8])[H:9]	72.92056045276071	-12.656008947001	3615	Intra_RH_Add_Exocyclic	2
[O:1]([C:2]([C:3]([C@@:4]([O:5][H:14])([C:6]#[C:7][H:15])[H:13])([H:11])[H:12])([H:9])[H:10])[H:8]>>[O:1]1[C:2]([H:9])([H:10])[C:3]([H:11])([H:12])[C@:4]([O:5][H:14])([H:13])[C:6]1=[C:7]([H:8])[H:15]	53.5156114219008	-31.1809701232198	8201	Intra_RH_Add_Exocyclic	2
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[N:6]1[H:13]>>[O:1]([C@:2]12[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C@@:5]1([H:12])[N:6]2[H:13])[H:11]	119.334059721254	61.73790868232571	2030	Intra_RH_Add_Exocyclic	2
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C@@:4]2([H:9])[N:5]([H:10])[C@@:6]12[H:11]>>[O:1]([C@@:2]12[C:3]([H:7])([H:8])[C@@:4]3([H:9])[N:5]1[C@@:6]23[H:11])[H:10]	81.1642475181262	30.783921436877108	3656	Intra_RH_Add_Exocyclic	2
[O:1]=[C:2]1[N:3]([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1>>[O:1]([C@:2]12[N:3]([H:7])[C@@:4]1([H:9])[C:5]([H:10])([H:11])[O:6]2)[H:8]	126.160064982136	68.7140102649003	5454	Intra_RH_Add_Exocyclic	2
[N:1](=[C:2]1\[O:3][C:4]([H:9])([H:10])[C@@:5]12[C:6]([H:11])([H:12])[N:7]2[H:13])\[H:8]>>[N:1](=[C:2]1\[O:3][C:4]([H:9])=[C:5]1[N:7]([C:6]([H:10])([H:11])[H:12])[H:13])\[H:8]	109.276929862684	5.993707218398759	7975	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C@:5]1([C:6]([H:16])([H:17])[H:18])[O:7][H:19])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4]([C:5]([C:6]([H:16])([H:17])[H:18])=[O:7])([H:14])[H:15])([H:13])[H:19])([H:11])[H:12])([H:8])([H:9])[H:10]	63.7517473463855	-22.5723232055065	11870	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C@@:4]1([H:14])[C:5]([H:15])([H:16])[O:6]1)[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])=[C:4]([C:5]([O:6][H:10])([H:15])[H:16])[H:14])([H:7])([H:8])[H:9]	61.96227998049721	-7.95545347507381	2555	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:10])[O:3][C@:4]1([C:5]#[C:6][H:12])[H:11])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([C@@:4]([O:3][H:7])([C:5]#[C:6][H:12])[H:11])[H:10])([H:8])[H:9]	62.3424019192677	-2.51479300084059	345	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:14])([H:12])[H:13])[C:6]#[C:7][H:15])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([O:3][H:11])[C@@:4]([O:5][H:14])([H:13])[C:6]1=[C:7]([H:12])[H:15])([H:8])([H:9])[H:10]	82.5892916930397	3.45080132706636	10470	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([O:3][C@@:4]([C:5]([H:14])([H:15])[H:16])([C:6](=[O:7])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]1([H:8])([H:10])[C:2]([H:11])([H:12])[O:3][C@:4]([C:5]([H:14])([H:15])[H:16])([H:13])[C@@:6]1([O:7][H:9])[H:17]	75.34793246137771	-4.15688801588529	10081	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[O:5][C@@:6]12[H:12])[H:7]>>[O:1]=[C:2]([C@@:6]1([H:12])[C@:4]([C:3]([H:7])([H:9])[H:10])([H:11])[O:5]1)[H:8]	74.2375373269144	-16.4145190174874	938	Intra_RH_Add_Exocyclic	2
[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C:6]1=[O:7])([H:8])([H:9])[H:10]>>[C:1]1([H:9])([H:10])[O:2][C@@:3]2([H:11])[C:4]([H:12])([H:13])[O:5][C@@:6]12[O:7][H:8]	88.3449659652359	27.2219828525204	10710	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:11])[C@@:3]2([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])=[C:6]([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([C@@:3]1([H:12])[C:4]([H:13])([H:14])[C:5]([H:9])([H:15])[C:6]([H:16])=[C:7]1[H:17])[H:11])([H:8])[H:10]	44.374259601686	-0.3520255086005329	11910	Intra_RH_Add_Exocyclic	2
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@@:4]2([H:11])[C:5]([H:12])([H:13])[C@@:6]12[H:14])[H:7]>>[O:1]([C:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])=[C:5]([H:13])[C:6]1([H:12])[H:14])[H:7]	65.3063489528008	-24.407553972838503	664	Intra_RH_Add_Exocyclic	2
[N:1]([C:2](=[O:3])[C:4]([C:5]([O:6][H:13])([H:11])[H:12])([H:9])[H:10])([H:7])[H:8]>>[N:1]([C@@:2]1([O:3][H:13])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])[H:8]	49.9961687273488	26.5514995166778	1293	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]([O:3][H:12])([C@@:4]([O:5][H:14])([C:6](=[O:7])[H:15])[H:13])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[O:3][C@@:6]([O:7][H:12])([H:15])[C@@:4]1([O:5][H:14])[H:13])([H:8])([H:9])[H:10]	48.663832171571	10.894345314298198	9721	Intra_RH_Add_Exocyclic	2
[C:1]([N:2]([C:3]([H:10])([H:11])[H:12])[C:4]([C:5](=[O:6])[H:15])([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1]([N:2]1[C:3]([H:10])([H:12])[C:5]([O:6][H:11])([H:15])[C:4]1([H:13])[H:14])([H:7])([H:8])[H:9]	87.1731377991713	11.9942096133035	981	Intra_RH_Add_Exocyclic	2
[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[O:1]([C@:2]1([H:10])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[C@@:5]2([H:14])[C:6]1=[C:7]([H:9])[H:15])[H:8]	88.2195904304045	-7.93288613047588	11673	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]1([O:3][H:10])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([O:3][H:10])[C:6]([O:5][C:4]([H:7])([H:11])[H:12])([H:13])[H:14])([H:8])[H:9]	91.60364102715008	3.6540589402840298	5512	Intra_RH_Add_Exocyclic	2
[N:1]([C:2](=[O:3])[C:4]([N:5]1[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C@@:2]1([O:3][H:12])[C:4]([H:10])([H:11])[N:5]2[C@@:6]1([H:13])[C:7]2([H:14])[H:15])([H:8])[H:9]	85.8229150935235	37.1628859307028	10449	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[H:15])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C@:2]1([H:11])[C:3]([H:12])([H:13])[N:4]([H:14])[C@:5]1([O:6][H:10])[H:15])([H:7])([H:8])[H:9]	97.5340484584173	27.56003461934	3968	Intra_RH_Add_Exocyclic	2
[C:1]([C:2]1=[C:3]([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:3](/[C:4]([C:5]([H:14])([H:15])[H:17])([H:12])[H:13])[H:11])[C:6](=[O:7])[H:16])([H:8])([H:9])[H:10]	80.6573701645852	7.032447225094678	7732	Intra_RH_Add_Exocyclic	2
[C:1]([O:2][C:3]([C@@:4]1([H:12])[C:5]([H:13])([H:14])[O:6]1)([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2]/[C:3](=[C:4](\[C:5]([O:6][H:11])([H:13])[H:14])[H:12])[H:10])([H:7])([H:8])[H:9]	63.461692548454	-10.5618676647636	2378	Intra_RH_Add_Exocyclic	2
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([O:5][H:14])[C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]([O:5][H:14])([H:16])[C:6]([H:15])=[C:7]1[H:17])([H:8])([H:9])[H:10]	68.485971112864	-23.6717955062335	8613	Intra_RH_Add_Exocyclic	2
[O:1]=[C:2]1[N:3]([H:7])[C:4]([H:8])([H:9])[C:5]([H:10])([H:11])[O:6]1>>[O:1]=[C:2]([N:3]([C:4](=[C:5]([H:10])[H:11])[H:9])[H:7])[O:6][H:8]	79.28469377878571	9.97031182451013	5443	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])([H:14])[O:6]1)([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](/[O:4][C:5]([O:6][H:12])([H:13])[H:14])[H:11])[H:10])([H:7])([H:8])[H:9]	75.80669081630641	7.6250577364705086	6280	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5](=[O:6])[C:7]1([H:12])[H:13]>>[O:1]=[C:2]=[C:7]([C:5]([C:4]([C:3]([H:8])([H:9])[H:13])([H:10])[H:11])=[O:6])[H:12]	77.78355660613491	13.9174358502685	9065	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[C:2]([H:9])([H:10])[O:3][C:4]([H:11])([H:12])[C:5]([H:13])([H:14])[O:6]1>>[C:1](=[C:2]([H:9])[H:10])([O:6][C:5]([C:4]([O:3][H:8])([H:11])[H:12])([H:13])[H:14])[H:7]	81.1503701827862	10.6368505561091	4166	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C@@:4]2([H:14])[O:5][C:6]([H:15])([H:16])[C@@:7]12[H:17])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C:3]([H:12])=[C:4]([H:14])[C@:7]1([C:6]([O:5][H:13])([H:15])[H:16])[H:17])([H:8])([H:9])[H:10]	60.481050180503	-3.50398231530464	8500	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]12[C:3]([H:11])([H:12])[C@@:4]3([H:13])[O:5][C@:6]1([H:14])[C@@:7]23[H:15])([H:8])([H:9])[H:10]>>[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[O:5][C:6]([H:14])=[C:7]2[H:15])([H:8])([H:9])[H:10]	48.9772712484933	-32.537785891666395	11379	Intra_RH_Add_Endocyclic	1
[O:1]([C@@:2]12[C:3]([H:9])([H:10])[C@@:4]3([H:11])[C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15])[H:8]>>[O:1]([C:2]1=[C:6]2[C:5]([H:12])([H:13])[C:4]([H:11])([C:3]1([H:9])[H:10])[C:7]2([H:14])[H:15])[H:8]	53.6654725916745	36.2996958126549	8163	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([O:3][H:11])([C:4]([C:5](=[C:6]=[O:7])[H:15])([H:12])[H:13])[H:14])([H:8])([H:9])[H:10]	75.7822540968389	5.17759943423385	6680	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:11])[C:3]([H:12])([H:13])[C:4]([H:14])=[C:5]([H:15])[C@:6]1([O:7][H:17])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2](=[C:3]([H:12])[H:13])[C@@:6]([C:5](=[C:4]([H:11])[H:14])[H:15])([O:7][H:17])[H:16])([H:8])([H:9])[H:10]	122.789698095541	20.0003713585985	7819	Intra_RH_Add_Endocyclic	1
[O:1]([C@@:2]12[C:3]([H:9])([H:10])[C@@:4]3([H:11])[C:5]([H:12])([H:13])[C@:6]1([H:14])[C@@:7]23[H:15])[H:8]>>[O:1]([C@:2]1([C:3]([H:9])([H:10])[H:12])[C@@:6]2([H:14])[C:5]([H:13])=[C:4]([H:11])[C@@:7]12[H:15])[H:8]	103.094332842114	5.337797599900201	8164	Intra_RH_Add_Endocyclic	1
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[C:6]([H:14])=[C:7]1[H:15]>>[O:1]=[C:2]=[C:7]([C:6]([C:5]([C:4](=[C:3]([H:8])[H:9])[H:10])([H:12])[H:13])([H:11])[H:14])[H:15]	83.1669244392188	27.6652919963759	8788	Intra_RH_Add_Endocyclic	1
[C:1]([C@:2]12[N:3]([H:11])[C@@:4]1([H:12])[C:5]([H:13])([H:14])[C:6]2=[O:7])([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:14])[N:3]([H:11])[C@:4]1([C:5](=[C:6]=[O:7])[H:13])[H:12])([H:8])([H:9])[H:10]	88.4933854069445	1.89352415195342	8252	Intra_RH_Add_Endocyclic	1
[N:1]([c:2]1[c:3]([O:4][H:10])[n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])[H:9]>>[N:1]1([H:9])[C:2]2=[C:3]([O:4][H:10])[N:5]([H:11])[C:6]([H:8])([H:12])[C@@:7]12[H:13]	124.72695154704	65.1371549772397	8813	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([C:3]([C:4](=[C:5]([H:15])[H:16])[H:13])([H:11])[H:12])([O:6][H:14])[H:10])([H:7])([H:8])[H:9]	83.6891723083678	13.1410230002817	5853	Intra_RH_Add_Endocyclic	1
[O:1]([C@:2]1([H:8])[C@:3]2([H:9])[C:4]([H:10])([H:11])[C@@:5]1([H:12])[O:6]2)[H:7]>>[O:1]([C@@:2]1([H:8])[C@@:3]([O:6][H:10])([H:9])[C:4]([H:11])=[C:5]1[H:12])[H:7]	72.51636278676871	-25.5179365231086	1581	Intra_RH_Add_Endocyclic	1
[C:1]1([H:8])([H:9])[C:2]([H:10])([H:11])[O:3][C:4]([H:12])([H:13])[C:5]([H:14])=[C:6]([H:15])[C:7]1([H:16])[H:17]>>[C:1]([C:2]([O:3][C:4]([C:5](=[C:6]([H:8])[H:15])[H:14])([H:12])[H:13])([H:10])[H:11])(=[C:7]([H:16])[H:17])[H:9]	115.71789128044	18.581352055410303	9817	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[O:2][C@@:3]2([H:9])[C:4]([H:10])([H:11])[O:5][C@@:6]12[H:12]>>[C:1]([O:2][H:12])([C:6]1=[C:3]([H:9])[C:4]([H:10])([H:11])[O:5]1)([H:7])[H:8]	119.98529934391	-7.07932583007126	1662	Intra_RH_Add_Endocyclic	1
[C:1]1([H:8])([H:9])[C@@:2]2([H:10])[O:3][C@:4]3([H:11])[C:5]([H:12])([H:13])[C@@:6]2([H:14])[C@:7]13[H:15]>>[C:1]([C@:7]1([H:15])[C@:4]2([H:11])[O:3][C:2]([H:10])=[C:6]1[C:5]2([H:12])[H:13])([H:8])([H:9])[H:14]	121.162804218235	61.2057555937221	8177	Intra_RH_Add_Endocyclic	1
[C:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2([H:13])[H:14])([H:7])([H:8])[H:9]>>[C:1]([C:2]1([C:6]([O:5][H:11])([H:13])[H:14])[C:3]([H:10])=[C:4]1[H:12])([H:7])([H:8])[H:9]	71.5302577454742	12.3916361897039	273	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[C:4]([H:13])([H:14])[C:5]([H:15])([H:16])[O:6]1)([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](/[C:4]([C:5]([O:6][H:12])([H:15])[H:16])([H:13])[H:14])[H:11])[H:10])([H:7])([H:8])[H:9]	79.95567404456891	9.98442252228678	5857	Intra_RH_Add_Endocyclic	1
[C:1]1([H:7])([H:8])[C@:2]2([H:9])[O:3][C:4]([H:10])([H:11])[O:5][C@:6]12[H:12]>>[C:1]1([H:7])=[C:6]([H:12])[C:2]1([O:3][C:4]([O:5][H:8])([H:10])[H:11])[H:9]	75.89926106414309	26.7870818923044	537	Intra_RH_Add_Endocyclic	1
[C:1]1([H:8])([H:9])[O:2][C@@:3]2([H:10])[C:4]([H:11])([H:12])[C@:5]1([H:13])[C:6]([H:14])([H:15])[O:7]2>>[C:1]1([H:8])([H:9])[O:2][C:3]([H:10])=[C:4]([H:12])[C@:5]1([C:6]([O:7][H:11])([H:14])[H:15])[H:13]	68.2482151295252	6.733424745177059	8126	Intra_RH_Add_Endocyclic	1
[C:1]([C@@:2]1([H:10])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C@@:6]12[H:16])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C@@:6]1([H:16])[C:3]([H:11])=[C:4]([H:12])[C:5]1([H:14])[H:15])([H:9])[H:10])([H:7])([H:8])[H:13]	97.4957277726682	-2.13000895752591	1483	Intra_RH_Add_Endocyclic	1
[C:1]([C:2]([C@@:3]1([H:13])[C:4]([H:14])([H:15])[C:5]([H:16])([H:17])[C:6]([H:18])([H:19])[O:7]1)([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](/[C:3](=[C:4](/[C:5]([C:6]([O:7][H:15])([H:18])[H:19])([H:16])[H:17])[H:14])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]	79.76353297296009	11.796728543687902	10910	Intra_RH_Add_Endocyclic	1
[C:1]([C:2]1([O:3][H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]([H:16])([H:17])[C:7]1([H:18])[H:19])([H:8])([H:9])[H:10]>>[C:1]([C@:2]([O:3][H:11])([C:7]([C:6]([C:5](=[C:4]([H:12])[H:13])[H:15])([H:16])[H:17])([H:18])[H:19])[H:14])([H:8])([H:9])[H:10]	109.44956154748002	19.020451989242	8672	Intra_RH_Add_Endocyclic	1
[N:1](=[C:2]1/[C:3]([H:8])([H:9])[C:4]([H:10])([H:11])[C:5]([H:12])([H:13])[O:6]1)\[H:7]>>[N:1](=[C:2](/[O:6][C:5]([C:4](=[C:3]([H:8])[H:9])[H:11])([H:12])[H:13])[H:10])\[H:7]	112.432704199629	27.1178599005016	1548	Intra_RH_Add_Endocyclic	1
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:13])=[C:6]1[H:14])[H:7]>>[O:1]1[C@@:2]2([H:8])[C:3]([H:9])([H:10])[C:4]([H:11])([H:12])[C:5]([H:7])([H:13])[C@@:6]12[H:14]	68.1259751829158	5.71018299361871	5982	Intra_RH_Add_Endocyclic	1
[C:1]1([H:6])([H:7])[C@@:2]2([H:8])[C:3]([H:9])([H:10])[O:4][C@@:5]12[H:11]>>[C:1]1([H:6])=[C:5]([H:11])[C:2]1([C:3]([O:4][H:7])([H:9])[H:10])[H:8]	71.4366956630154	11.5851008701624	2421	Intra_RH_Add_Endocyclic	1
